"id","time","service","source","subservice","priority","category","sentiment_analysis","summary","original","keywords","created_at","updated_at"
"0a7a94e5-4e2d-47af-a6ab-cf958734bb21","2023-04-05 08:18:00","tren","mail","limpieza y mantenimiento","2","facilities-cleanliness","-1","ascensor de estación averiado sin información clara","Quiero detallar un problema que tuve recientemente en el tren: un ascensor de estación averiado. Fue un inconveniente serio porque no recibí información clara en ningún momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Anita Gil Gracia Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""ascensor"", ""estaci\u00f3n"", ""averiado"", ""informaci\u00f3n"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"e2e1c8fa-1cc1-42f6-bcf6-adc07c39c897","2025-07-22 11:10:00","metro","mail","conductor","3","staff-passenger-behavior","-1","personal no atendió preguntas, afectó organización y conexión con otro transporte","Me pongo en contacto porque he vivido una situación complicada: personal que no atendió preguntas. La situación fue especialmente problemática porque afectó toda mi organización. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Teófila María Luisa Vicens Duran Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""personal no atendi\u00f3"", ""preguntas"", ""organizaci\u00f3n"", ""conexi\u00f3n"", ""transporte""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"90ba99a5-6b5d-4f6f-b106-e1188e4746bc","2024-04-17 06:13:00","metro","mail","conductor","0","staff-passenger-behavior","-1","disturbios en el metro causaron estrés y retrasos","En mi último trayecto ocurrió algo que considero importante comunicar: personas causando disturbios. Esto generó bastante estrés ya que tenía compromisos importantes después. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Visitación del Montes Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""disturbios"", ""estr\u00e9s"", ""retrasos""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"cb1e0c47-aedd-47df-b770-700bee15868c","2023-05-18 20:21:00","metro","mail","app","2","information-communication","-1","problemas con formularios online durante el viaje","Tuve un problema durante el viaje y considero necesario notificarlo: problemas con formularios online. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Tuve que reorganizar citas y generar cambios de última hora. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Blas Trillo Villaverde Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""formularios online"", ""puntualidad"", ""reorganizar citas""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"da7aa753-24e8-4c03-85db-ecf89338462d","2025-06-20 17:47:00","metro","mail","información-comunicación","5","information-communication","-1","sugerencia para mejorar la comunicación en los anuncios","Les escribo para informar de algo que me sucedió en el trayecto: una sugerencia para mejorar los anuncios. La situación fue especialmente problemática porque afectó toda mi organización. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Rafaela Perera Codina Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""anuncios"", ""comunicaci\u00f3n"", ""transparencia""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"8f988070-6aca-4312-b4a2-014947e939db","2024-01-11 19:12:00","tren","mail","facilidades-limpieza","2","facilities-cleanliness","-1","suciedad excesiva en la entrada del vagón del tren","Me dirijo a ustedes para describir un incidente ocurrido en el tren: suciedad excesiva en la entrada del vagón. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Jovita Cámara Paz Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""suciedad"", ""entrada"", ""vag\u00f3n"", ""tren"", ""frustrante""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9671028a-34b0-4bf7-97f5-b01714a2e729","2023-07-06 09:28:00","tren","mail","limpieza","5","information-communication","1","pasajero agradecido por limpieza pero con problemas de comunicación","Me pongo en contacto porque he vivido una situación complicada: un tren especialmente limpio. Fue un inconveniente serio porque no recibí información clara en ningún momento. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Benigno Almazán Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""limpieza"", ""comunicaci\u00f3n"", ""transparencia""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"fa9e7468-5698-4ca9-998d-b481416271ce","2024-05-19 21:50:00","tren","mail","información","2","delays-cancellations","-1","retraso causado por avería en la vía sin información clara","Quisiera explicar lo que ocurrió durante mi último viaje: un retraso causado por una avería en la vía. Fue un inconveniente serio porque no recibí información clara en ningún momento. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Lidia Galván Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""aver\u00eda"", ""informaci\u00f3n"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9c7aaae0-f0ab-42da-b5b3-6ad2bfbce6da","2025-03-12 21:27:00","tren","mail","seguridad","0","lost-items-security","-1","vandalismo dentro del tren causó retraso y frustración","He experimentado un inconveniente durante mi viaje que deseo compartir: vandalismo dentro del tren. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Teófilo Carlos Salgado Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""vandalismo"", ""retraso"", ""falta de comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"f8a23aa3-258c-4f38-8cbc-d4a74a35b3b5","2023-01-12 08:40:00","metro","mail","iluminación","3","facilities-cleanliness","-1","iluminación insuficiente en el metro afectó la organización","He experimentado un inconveniente durante mi viaje que deseo compartir: iluminación insuficiente. La situación fue especialmente problemática porque afectó toda mi organización. Tuve que reorganizar citas y generar cambios de última hora. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Sancho Herranz Llorente Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""iluminaci\u00f3n"", ""insuficiente"", ""inconveniente"", ""reorganizar"", ""citas""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"45b137f0-5cff-4ae6-acb9-f34e091976b6","2023-05-24 13:52:00","metro","mail","limpieza","2","facilities-cleanliness","-1","ascensor de la estación fuera de servicio, generó estrés y frustración","Tuve un problema durante el viaje y considero necesario notificarlo: el ascensor de la estación estaba fuera de servicio. Esto generó bastante estrés ya que tenía compromisos importantes después. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Úrsula Portero Roura Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""ascensor"", ""estaci\u00f3n"", ""fuera de servicio"", ""estr\u00e9s"", ""frustraci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"d7d3b17f-82c5-4029-80a1-68f88b22c042","2025-07-10 15:16:00","metro","mail","accesibilidad","2","accessibility","-1","rampa para silla de ruedas no disponible, generó estrés y gastos adicionales","Me pongo en contacto porque he vivido una situación complicada: la rampa para silla de ruedas no estaba disponible. Esto generó bastante estrés ya que tenía compromisos importantes después. Esto provocó gastos adicionales que no debería haber tenido. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Nerea de Planas Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""rampa"", ""silla de ruedas"", ""accesibilidad"", ""estr\u00e9s"", ""gastos adicionales""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"63661cdb-6730-4eb4-a098-5ed660975c7c","2024-01-05 15:11:00","tren","mail","cancelación por condiciones meteorológicas","2","delays-cancellations","-1","cancelación del tren por condiciones meteorológicas causó gastos adicionales","Les escribo para informar de algo que me sucedió en el trayecto: la cancelación del tren por condiciones meteorológicas. La situación fue especialmente problemática porque afectó toda mi organización. Esto provocó gastos adicionales que no debería haber tenido. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Herminio Isern Valcárcel Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""cancelaci\u00f3n"", ""condiciones meteorol\u00f3gicas"", ""gastos adicionales""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"8aee8cd0-708e-45b5-8bef-7ab5acb2a0c8","2024-12-13 20:30:00","metro","mail","facilidades-calefacción","2","facilities-cleanliness","-1","calefacción averiada en el metro, sin alternativas evidentes","Me gustaría relatarles una situación que me afectó bastante: calefacción averiada. El problema se agravó porque no había alternativas evidentes en ese momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Cleto Salvador Aranda Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""calefacci\u00f3n"", ""averiada"", ""frustrante""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"2e45bd60-797f-4bb2-b47a-4dcfa66355db","2023-09-04 07:59:00","tren","mail","conductor","2","delays-cancellations","-1","retraso en el tren debido a espera de conexiones sin información clara","Tuve un problema durante el viaje y considero necesario notificarlo: un retraso porque el tren estuvo esperando conexiones. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Eulalia Noguera Madrid Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""espera de conexiones"", ""falta de informaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
